ID,Link,name,scores,comments_30days,rate_30days,comments,rate,date,developer,languages,price,tags,metalink,criticScores,userScores,scoreList,reviewList
63610,https://store.steampowered.com/app/63610/,Riven: The Sequel to MYST,83.0,22,100.0,648,83.0,1997年10月29日,Cyan Worlds Inc,8.0,25.0,"['冒险', '解谜', '指向 & 点击', '经典', '探索', '剧情丰富', '困难', '第一人称视角', '休闲', '唯美', '氛围', '蒸汽朋克', '全动态影像', '90 年代', '单人', '悬疑', '超现实', '科幻', '好评原声音轨', '恋旧情怀']",https://www.metacritic.com/game/pc/riven-the-sequel-to-myst?ftag=MCD-06-10aaa1f,83.0,,85.14285714285714,masterpiece worth every single penny if youve been waiting riven never fear youll love has proved itself all aspects only way someone could not like because too intellectually challenging or they simply dont like these types games i thoroughly enjoyed was well worth wait perfect fans type adventure deserves every bit popular myst not only phenomenal gaming work art dazzling indulgence your eyes coupled all-consuming sound effects make such enjoyable world just wander through never mind gameplay! yet one must mind gameplay because incredible design story work were put into action youre going have your work cut out while may not hailed classic genre-defining riven was very strong sequel difficult thing do considering popularity myst extremely complex can get frustrating at times even if loved myst youll have frustrating time sequel if do buy get your hands strategy guide asap jan 1998 
356570,https://store.steampowered.com/app/356570/,Party Hard,,134,91.0,"5,286",89.0,2015年8月25日,Pinokl Games,10.0,37.0,"['像素图形', '策略', '潜行', '独立', '动作', '暴力', '好评原声音轨', '恶人主角', '血腥', '单人', '黑色幽默', '怀旧', '二维', '犯罪', '困难', '纵轴', '欢乐', '恐怖', '喜剧', '剧情丰富']",https://www.metacritic.com/game/pc/party-hard?ftag=MCD-06-10aaa1f,64.0,7.5,65.0,while may not have most captivating storylines itself fun addictive it’s great way kill some time – no pun intended – may leave muttering things under your breath make others question your sanity plus can count new content being added future which will increase game’s replayability won’t cost cent party hard blends novel concept great mix gameplay mechanics throw random behavior npcs tongue-in-cheek style down parties feels quite good gameplay might become repetitive some situations overall youll have nice time gameplay was addictive yet fun there are countless ways beat level despite being relatively short can beat each level different characters test your youth killing skills party hard combines killing playground hitman styling advise hotline miami creatively parties very bloody way lot fun does get boring pretty quickly well when you’ve wasted 15 minutes watching two pixel people chat each other up never move bedroom seal it’s these scenarios where getting caught by cops or becomes frustration instead punishment it’s almost like some people don’t want get murdered rude despite lot hotline miami terms sight sound party hard almost antithesis most obvious influence personal note actually more reminiscent how complete bastard similar (and involving house parties destructive protagonist party hard not rewards players who take chances or attempt learn layout levels since developers stages after each failure trap elements items victim gathering points change every time theres no value practicing techniques when theres no guarantee players will have chance use them 
736850,https://store.steampowered.com/app/736850/,We. The Revolution,75.0,43,67.0,971,79.0,2019年3月21日,Polyslash,,70.0,"['历史', '冒险', '模拟', '政治模拟', '选择取向', '单人', '推理调查', '策略', '剧情丰富', '回合制', '犯罪', '指向 & 点击', '惊悚', '成人', '解谜', '手绘', '视觉小说', '动作', '动作冒险', '制作']",https://www.metacritic.com/game/pc/we-the-revolution?ftag=MCD-06-10aaa1f,75.0,7.3,75.71428571428571,profoundly atmospheric written exploration male psyche uncompromising vision we revolution immerses transports way very few games ever achieve unforgettable must-play experience we revolution confidently handles wide range complex gameplay mechanics setting them against powerful backdrop thematically gameplay wise everything works some systems are more enjoyable than others they all have their place taking bloody morally bankrupt journey asks difficult questions makes live your answers become judge during french revolution decide who gets keep their head will listen your every decision careful - or will taste yourself we revolution entertaining unique experience if not some shortcomings final act some bad design decisions could have easily reached full potential good only not everyone especially not children minors too much text will turn off some players excitement every new case hope will will enough keep until end we revolution propose very good concept very immersive atmosphere choice french revolution brilliant unfortunately some mechanics like tactical phases dont feel relevant at all we striking looks memorable moments are all too often overshadowed by myriad gameplay mechanics constrained confusing plot 
633060,https://store.steampowered.com/app/633060/,Orwell: Ignorance is Strength,,28,78.0,862,79.0,2018年2月22日,Osmotic Studios,,37.0,"['模拟', '独立', '政治模拟', '选择取向', '冒险', '政治性', '剧情丰富', '反乌托邦', '单人', '推理', '互动小说', '视觉小说', '悬疑', '黑客', '解谜', '好评原声音轨', '氛围', '指向 & 点击']",https://www.metacritic.com/game/pc/orwell-ignorance-is-strength?ftag=MCD-06-10aaa1f,74.0,7.6,75.0,orwell sends intense cold shivers down spine long hes willing read lot interesting sequel one best games 2016 delving further into role government eye interesting questions about privacy truth doesn’t add much original’s formula still well worth playing osmotic studios provides yet another sharp critique our age their own flavor dystopia tends sync our world though second installment successfully manages immerse player into role falls bit short pacing character development comparison original second chapter osmotic saga closes episode adds - finally - experience genuinely new mechanics strength approaches relevance which aspires not until late final act orwell brimming potential feels like sequel was rushed ensure could comment state world early 2018 extensive private data collection political turmoil pervasive arent going anywhere which why games namesake george orwell has remained so perpetually relevant if theres third orwell hopefully osmotic studios will find more say about 
313160,https://store.steampowered.com/app/313160/,Farming Simulator 15,,75,98.0,"10,538",90.0,2014年10月30日,Giants Software,18.0,43.0,"['农场模拟', '汽车模拟', '模拟', '多人', '开放世界', '农业', '可模组化', '单人', '拟真', '合作', '放松', '驾驶', '经济', '物理', '管理', '沙盒', '模组', '策略', '在线合作', '阖家']",https://www.metacritic.com/game/pc/farming-simulator-15?ftag=MCD-06-10aaa1f,64.0,7.4,66.42857142857143,farming simulator 15 earns strong recommendation both series fans farming enthusiasts farming simulator 15 best simulation market some flaws prevent excel again farming simulator 15 excellent sim offers lot content at pretty high quality makers do need step up bit when comes certain elements all flaws farming simulator 2015 latest best entry exceedingly niche genre reasonable improvement last entry perhaps change scenery if you’re sick sight alien spaceships walls overall new farming simulator could have been so much better our wish list next installment are reasonable campaign improve accessibility radio time we hear more than just loud also country radio farming simulator 15 has some improvements lots things remain unchanged some are even worse than before prettier graphics are welcome additions ton simple programming mistakes comical driving model cast shadow all good things usual - uneven many parts gameplay need fixed still fans should pleased it’s not difficult see why people would seek more relaxing after having their senses endless gun-toting violence doesn’t offer video equivalent week spent dozing it’s dull weekend scandinavian countryside only chickens low-poly civilians company 
57900,https://store.steampowered.com/app/57900/,Duke Nukem Forever,,53,69.0,"4,225",68.0,2011年6月9日,Gearbox Software,5.0,64.0,"['第一人称射击', '动作', '裸露', '射击', '外星人', '单人', '喜剧', '科幻', '多人', '第一人称视角', '成人', '欢乐', '血腥', '黑色幽默', '经典', '冒险', '网红', '复古', '单线剧情', '氛围']",https://www.metacritic.com/game/pc/duke-nukem-forever?ftag=MCD-06-10aaa1f,54.0,5.8,55.28571428571429,real time machine duke nukem forever gets back glorious age pc gaming despite some dated graphics level design freaking worth july 2011 what awaits duke would have genre nine years ago todays standards just mediocre love letter pc gaming crayon by wait bargain bin say goodbye duke aug 2011 p98 just mess pains me say absolutely true if youre going go modern do if youre going go retro do just dont go half-and-half end up failing appease fans both approaches while fun playable can enjoyed all way until end far away from what should have been wont find any lasting qualities duke nukem forever doesnt have anything compete against numerous modern games have so much more offer i cant think anything fun throughout my time i did like some models monsters never crashed my pc thats about i dont blame gearbox i wonder what 3d realms was thinking all these years 
767390,https://store.steampowered.com/app/767390/,Dakar 18,,14,78.0,392,67.0,2018年9月25日,Bigmoon Entertainment,6.0,90.0,"['竞速', '模拟', '体育', '汽车模拟', '冒险', '开放世界', '越野', '驾驶', '多人']",https://www.metacritic.com/game/pc/dakar-18?ftag=MCD-06-10aaa1f,59.0,6.1,60.42857142857143,dakar 18 great way understand what rally raid has some flaws provides experience no other can offer thats why all more annoying cannot decide what wants end arcade racer offroad attitude too complex race simulation physics are too exaggerated control too navigation too imprecise praise courage take difficult implement racing genre small studio has also mastered big task properly especially challenging navigation authentically conveyed player however dakar 18 weakens one decisive driving physics times dirt rally 20 which will appear next february racing fans expect more from simulation claim also missing vehicle tuning well spartan damage model should offensive simulation fans if dont let spoil fun youll get off-road different kind which also creates dakar atmosphere thanks pretty graphics authentic navigation system title aims simulate difficulties dakar stages can’t reach his goal due unconvincing driving model superficial both from playful technical point view dakar 18 was title might had numerous technical flaws poor physics are too much overcome despite some good ideas such navigation system concept might seem interesting poor visuals poor driving physics totally incoherent make sure works neither nor racing 
1121420,https://store.steampowered.com/app/1121420/,Kingdom Under Fire: The Crusaders,,672,93.0,,,2020年2月28日,Blueside,7.0,69.0,"['动作', '角色扮演', '策略', '砍杀', '即时战略', '模拟', '独立', '奇幻', '单人', '裸露', '即时战术', '中世纪', '剧情丰富', '战争', '色情内容', '动作角色扮演', '策略角色扮演', '战术角色扮演', '第三人称视角', '黑暗奇幻']",https://www.metacritic.com/game/pc/kingdom-under-fire-the-crusaders?ftag=MCD-06-10aaa1f,60.0,,60.0,great have real kingdom under fire playable modern platforms i know has had all kinds issues series everyone really should experience original kingdom under fire: crusaders there was real potential series could have gone something big though shaping up more bit flash pan brilliance will likely not replicated overall kingdom under fire: crusaders from 2004 shows graphics are dated voice acting seems subpar overall story combat are what makes fun me anyone who played original will appreciate small updates have been made bring pc 2020 if youre fan real-time strategy classic medieval combat kingdom under fire: crusaders isnt bad option graphics are wildly out date fantasy about generic comes these are minor issues compared fun tactical gameplay sheer tactile thrill wading into sea combatants going wild your blade feels like pc port kingdom under fire: crusaders could have benefited greatly from bit more remastering seems like had some fine ideas back day both genres tackles have moved bigger better things time has been away kingdom under fire: crusaders not remaster or remake fact it’s barely port whilst scale makes fun places looks feels incredibly dated you’ll lose lot fun if you’re mouse keyboard it’s old presented warts all: if bad camera controls dodgy voice acting uninspiring storylines are going put off then keep away other hand quite cheap remains gold standard genre never really got attention deserves if you’re fan original it’s likely must-buy everyone else i’d temper your expectations accordingly i understand why once upon time was fan favourite simply isn’t good enough by today’s standards gameplay could quite interesting even now if remaster or rather port wasn’t so incredibly bare-bones 
345180,https://store.steampowered.com/app/345180/,Victor Vran ARPG,75.0,19,73.0,"3,026",86.0,2015年7月24日,Haemimont Games,14.0,68.0,"['动作角色扮演', '砍杀', '角色扮演', '冒险', '合作', '动作', '等角', '多人', '寻宝', '迷宫探索', '独立', '本地合作', '控制器', '奇幻', '在线合作', '单人', '黑暗奇幻', '纵轴', '困难', '蒸汽朋克']",https://www.metacritic.com/game/pc/victor-vran?ftag=MCD-06-10aaa1f,75.0,7.5,73.85714285714286,wealth content addictive nature collecting loot replaying levels increased challenge make victor vran highly recommended action rpg fans limp story weak jokes are worth putting up victor great combat system gameplay graphics characters story music come together make really enjoyable experience victor vran by no means perfect fun ensures hours play ideal those who want delve into hack n slash genre first time victor vran carves itself healthy niche arpg genre making up silly story excellent (and combat has never felt good victor vran nice dungeon crawler action elements gives own spin genre offers enough challenge because lack classes variety does not really pay replay dressed tropes old forgot continue show us was more then total parts more then just another arpg set another gothic world another broken hero seeking redemption like it’s titular character victor vran never really finds 
34190,https://store.steampowered.com/app/34190/,Sonic & SEGA All-Stars Racing,,36,83.0,995,82.0,2010年3月3日,Sumo Digital,,36.0,"['竞速', '本地多人', '街机', '分屏', '好评原声音轨', '多人', '动作', '阖家', '控制器', '单人', '三维', '4 人本地', '快节奏']",https://www.metacritic.com/game/pc/sonic-sega-all-stars-racing?ftag=MCD-06-10aaa1f,65.0,8.4,67.5,ultimately great arcade racing celebrates sonics 20th anniversary ios bit pricey worth fun racing if have family or friends play how can someone forget add online multiplayer based player we dont understand equation simple more players = more few performance issues mar otherwise fun little racer aug 2010 p87 
435530,https://store.steampowered.com/app/435530/,The Final Station,76.0,88,90.0,"3,768",85.0,2016年8月30日,Oleg Sergeev,10.0,48.0,"['像素图形', '生存', '末日', '独立', '冒险', '动作', '二维', '僵尸', '火车', '氛围', '单人', '剧情丰富', '资源管理', '恐怖', '射击', '横向滚屏', '好评原声音轨', '平台游戏', '科幻', '短片']",https://www.metacritic.com/game/pc/the-final-station?ftag=MCD-06-10aaa1f,76.0,7.5,75.0,while may look simple even bit silly surface final station quite captivating story survival aspects have been blended wonderfully leaves plenty mull over long after credits roll compelling being just short enough not overstay it’s welcome do my best games’ first foray into development fantastic one they really have their created something wholly unique tense more going than first meets eye last detail polished about end world squeezes lot intense feelings from players through gloomy works survival few interesting ideas makes rather unique still can repetitive not particularly responsive causing some frustrating situations couldve been avoided make better first hour gameplay final station seems like very very good time some issues come light - mostly associated dialogue repetitiveness still pretty solid debut do my best games there werent many better indie games summer apocalypse watched from window train definitely catchy unfortunately creators did not succeed building interesting platformer around just solid atmosphere does not create good 
1135260,https://store.steampowered.com/app/1135260/,空战猎鹰,,12,83.0,76,73.0,2020年11月10日,Tomas Sala,11.0,90.0,"['第三人称射击', '蒸汽朋克', '飞行', '探索', '开放世界', '钓鱼', '教程', '动作角色扮演', '动作冒险', '角色定制', '角色扮演', '三维', '第三人称视角', '龙', '故事架构丰富 ', '剧情丰富', '动态记叙', '地底', '水底', '海战']",https://www.metacritic.com/game/pc/the-falconeer?ftag=MCD-06-10aaa1f,67.0,5.7,68.57142857142857,falconeer resounding success every major area it’s gorgeous plays like dream has more ambition than most games type has nice fair challenge helps ease players into action by wisely teaching without going out way hold your hand beyond early going it’s got intuitive design must anyone who loves games like panzer or crimson skies anyone mood new will instantly fall love falconeer falconeer one those games forgets can more than just giving more importance mechanical elements than experience itself however even design flaws tomas sala still manages create great title can fun beautiful really human thus becoming one most singular products year falconeer absolutely has high points all elements great are there it’s just disappointing they don’t gel enough wholly satisfying visually stunning without caveat combat can exhilarating … at best story can interesting even fascinating … sometimes game’s heights are extreme so are it’s clear tomas sala has put lot effort into bringing us falconeer it’s absolutely effort boasting some impressive artistic direction smooth performance enjoyable open-world exploration comes packed within intriguing story left me wanting know more isn’t perfect though there are certainly flaws within combat system ultimately if you’re fan aerial combat that’s looking something different one which comes recommended when finally begin put aerial maneuvers together great effect you’re dodging incoming stopping mid-air shake tailing dragon or produce near-miss fire falconeer boasts intriguing story hauntingly beautiful setting hampered by repetitive missions empty open world falconeer get boring way too easy no matter how well crafted are basic mechanics simply lacks anything special or fun long run issue#308 
1145960,https://store.steampowered.com/app/1145960/,The White Door,77.0,91,92.0,"2,964",94.0,2020年1月9日,Rusty Lake,20.0,18.0,"['冒险', '独立', '解谜', '指向 & 点击', '推理', '短片', '氛围', '心理恐怖', '悬疑', '剧情丰富', '单人', '超现实', '二维']",https://www.metacritic.com/game/pc/the-white-door?ftag=MCD-06-10aaa1f,77.0,7.4,74.75,white door their most successful entry yet unsettling puzzle adventure increasingly weaves into ongoing rusty lake mythos while operating everything that’s come before often obtuse puzzle design not artfully told white door still effective at taking another place even when white door has some boring awkward puzzles dark surreal story worth your time playing returning visitors rusty particular brand quirkiness will find white door more focused serious than previous outings while newcomers are welcome jump right into standalone adventure strikes even balance between interesting weirdly off-putting 
258520,https://store.steampowered.com/app/258520/,The Vanishing of Ethan Carter,82.0,25.0,84.0,"6,279",88.0,2014年9月25日,The Astronauts,7.0,68.0,"['推理', '悬疑', '氛围', '步行模拟', '探索', '第一人称视角', '冒险', '恐怖', '剧情丰富', '单人', '灵异', '解谜', '独立', '洛夫克拉夫特式', '开放世界', '好评原声音轨', '短片', '心理恐怖', '唯美', '指向 & 点击']",https://www.metacritic.com/game/pc/the-vanishing-of-ethan-carter?ftag=MCD-06-10aaa1f,82.0,8.0,82.85714285714286,nothing so simply put vanishing ethan carter put simply absolutely worth $20 price tag it’s not long (about four hours) nor particularly challenging through through beautiful strange twisted sometimes sick puzzles singular experience at times strange astonishing even bewildering always captivating mystery will keep going what does best surprise vanishing ethan carter has great story tell even if not one were expecting fans puzzlers horror story driven games alike will find enjoyment from ethan carter manages compelling challenging terrifying all at once keeps edge just enough your curiosity what next mystery will bring marries mystery eerily beautiful world worth being curious about no matter from what perspective look at vanishing ethan carter impressive title special storytelling absurdly beautiful world intimate atmosphere make everyone true detective did months ago vanishing ethan carter shows cards lets player decide which ones are important asking them both spectator well engine drives players who like story experience trump all else vanishing ethan carter low-key journey some interesting ideas 
327890,https://store.steampowered.com/app/327890/,I am Bread,,25.0,60.0,"4,443",77.0,2015年4月9日,Bossa Studios,9.0,42.0,"['模拟', '欢乐', '喜剧', '物理', '冒险', '困难', '独立', '单人', '动作', '控制器', '可爱', '休闲', '阖家', '第三人称视角', '蓄意操控困难', '3D 平台', '史诗级', '抢先体验', '唯美']",https://www.metacritic.com/game/pc/i-am-bread?ftag=MCD-06-10aaa1f,60.0,4.9,61.28571428571429,i am bread arrives after slew physics-based comedy titles nonetheless winner thanks compelling play story after surgeon simulator another crazy title from studios hiding more than could imagine from slice making toast has never been so hard funny like i am bread despite what might think real piece entertainment able stand own surely different from what might used requires specific taste nonsense it’s good few short great one dough gets sour little too quick july 2015 p79 though very idea about walking bread may attract some could have been much better main thing lacking enjoyment 
574090,https://store.steampowered.com/app/574090/,MOTHERGUNSHIP,,13.0,92.0,824,80.0,2018年7月17日,Grip Digital,7.0,99.0,"['动作', '动作类 Rogue', '第一人称射击', '弹幕射击', '独立', '制作', '轻度 Rogue', '快节奏', '自制枪械', '第一人称视角', '单人', '困难', '程序生成', '重玩价值', '永久死亡', '类 Rogue', '合作', '科幻', '在线合作', '射击']",https://www.metacritic.com/game/pc/mothergunship?ftag=MCD-06-10aaa1f,72.0,7.2,71.85714285714286,mothergunship ton fun when you’ve built dual rocket launcher shooting middle your jump since touching that’s only one your it’s pretty hard not smile nails tone full color speed humor doesn’t let off gas from start finish it’s not perfect does what needs do i’d have easy time recommending most successful mix bullet hell crafting fps old school charm little variety your enjoyment mothergunship going dependent how much liked tower guns even though other games are starting adopt style fast pace still refreshing enemy variety could better players will have tons fun trying make up new ridiculous guns theyll also curse when becomes so hard they lose all parts they worked so hard get mothergunship looks sounds great new modes items coming from future patches theres still some enjoyment had after defeating shooting fans mothergunship well worth checking out hard fun some hours some big boss beat mothergunship loses appeal long distance action fast spectacular satisfying also short (especially because i finished campaign around six hours was left bland challenge mode 10/2018 p87 mothergunship might not have been made my specific gaming tastes mind when tries so hard tell me how play worse punishes me so harshly when i fail i just can’t life me imagine any sort gamer could find long-term enjoyment out what offers however fun might look some core parts feel forgotten abandoned or ignored such great concept makes so sad didnt even feel like diamond rough 
283160,https://store.steampowered.com/app/283160/,House of the Dying Sun,76.0,13.0,84.0,"1,318",90.0,2016年11月1日,"Marauder Interactive, LLC",,68.0,"['动作', '模拟', '独立', '太空', '太空模拟', '虚拟现实', '科幻', '射击', '单人', '飞行', '第一人称视角', '策略', '抢先体验', '好评原声音轨']",https://www.metacritic.com/game/pc/house-of-the-dying-sun?ftag=MCD-06-10aaa1f,76.0,8.0,75.25,great thrilling dogfights fantastic vr port - very limited content short yet intense challenge mixes elements homeworld lacks variety narrative house dying sun light content offerings depth big giving players modern day chance experience great gameplay defined classic space shooters era long past house dying sun very intense also bit short space action will please adrenaline warfare great pace content offered far from enough 
344850,https://store.steampowered.com/app/344850/,Big Pharma,,17.0,76.0,"1,207",77.0,2015年8月27日,Twice Circled,6.0,80.0,"['管理', '模拟', '医疗模拟', '策略', '独立', '解谜', '经济', '单人', '自动化', '等角', '休闲', '资源管理', '基地建设', '沙盒', '二维', '可模组化', '阖家', '好评原声音轨']",https://www.metacritic.com/game/pc/big-pharma?ftag=MCD-06-10aaa1f,72.0,6.5,71.28571428571429,big pharma solid manages criticize industry never forgets deep inside still video complicated complex sometimes very difficult at same time original satisfying big pharma interesting people who like puzzle strategy games building your own company creating medicine can really engrossing not without flaws fans genre should very happy big pharma revives tycoon concept logic beyond given frame makes not only fresh interesting also entertaining issue#264 various components are limited clever whose flaws arent too bitter pill swallow december 2015 p84 i did enjoy my time playing – there’s pleasant satisfaction building up your factory slowly perfecting your latest (before giving deliberately silly i was always faintly aware there wasn’t too much else look forward do not expect depth similar capitalism 2 will not have care share prices or company’s reputation if enjoy tycoon games big pharma well-designed one 11/2015 p55 if want brilliantly designed logistical puzzler then so many other games offer so much more 
397060,https://store.steampowered.com/app/397060/,Faeria,81.0,11,81.0,"1,055",84.0,2017年3月8日,Abrakam SA,13.0,70.0,"['卡牌游戏', '策略', '大型多人在线', '独立', '多人', '冒险', '角色扮演', '桌游', '奇幻', '回合制', '六角格棋盘', '单人', '回合战略', '交易卡牌', '动作', '休闲', '抢先体验', '生存', '动漫', '放松']",https://www.metacritic.com/game/pc/faeria?ftag=MCD-06-10aaa1f,81.0,7.8,81.85714285714286,if you’re looking new tcg scratch itch out over constant round repetition player versus player or player versus ai battles it’s most definitely worth purchase price faeria perfect combination catan there enough content keep entertained hours although sheer amount cards can bit overwhelming beginning quotation forthcoming faeria interesting fusion between board trade card faeria falls somewhere between hearthstone some more tactical card games like scrolls or i wish artistic direction was farther from hit at least managed evolve gameplay some degree nice touch faeria can enjoyed without resorting microtransactions 06/2017 faeria delightful card board management mechanic reminds settlers catan work represents real alternative already full selection card videogames market highly recommended gameplay shines what lacks narrative more than makes up strategy while faeria won’t appeal some casual players viewers players who enjoy delving into sophisticated nuanced gameplay will amply rewarded 
1225590,https://store.steampowered.com/app/1225590/,Sea of Solitude,,75,85.0,383,87.0,2019年7月5日,Jo-Mei Games,6.0,138.0,"['冒险', '平台游戏', '单人', '情感', '黑暗', '氛围', '风格化', '女性主角', '3D 平台', '唯美', '物理']",https://www.metacritic.com/game/pc/sea-of-solitude?ftag=MCD-06-10aaa1f,64.0,6.2,65.57142857142857,sea solitude suffering lights shadows terrible errors courageous teachings work cornelia geppert games without any doubt worth playing has clearly been work catharsis designer blending two say something personal important by opening up about lived experience depression focusing causes rather than solutions cornelia geppert team at have created something truly resonates sea solitude tremendously moving well-thought out narrative adventure nails story art direction offers solid gameplay could have better voice acting longer overall length while minimal features noticeably short playtime offers experience almost fleeting tragic story heartfelt message leaves everlasting impact sea solitude gorgeous adventure knows way around mental illness doesnt make great use medium tell story clearly personal story told bland repetitive 3d platformer padded gameplay terrible voice acting no subtlety i don’t mean make light someone who’s obviously — maybe too obviously — writing about things make her get being sad doesn’t make your poetry worth reading i’m sorry i know that’s dick thing say i’m not your not even your friend i don’t know 
235800,https://store.steampowered.com/app/235800/,Audiosurf 2,76.0,50,92.0,"4,726",81.0,2015年5月26日,Dylan Fitterer,,48.0,"['音乐', '节奏', '独立', '音乐动态生成', '可模组化', '休闲', '单人', '街机', '本地多人', '竞速', '好评原声音轨', '解谜', '本地合作', '多人', '仅鼠标', '程序生成', '控制器', '彩色', '困难', '动作']",https://www.metacritic.com/game/pc/audiosurf-2?ftag=MCD-06-10aaa1f,76.0,7.1,76.57142857142857,audiosurf 2 worthy successor original experience while mono mode course main star can find quite few other interesting modes provide change pace while own quite good by user-created modes skins audiosurf 2 becomes even better may short really sweet another ride favorite music more graphics less polish representation music just so much more alive than was before – these courses absolutely buzz life energy if want relax listen your music audiosurf 2 good pick introduction steam workshop works well adds variety depth whereas ui has some issues management music library bit tricky builds tracks based songs outstanding when novelty wore off i got bored feeding see what happens i returned audiosurf less less frequently 08/2015 p68 music industry there thing called album could not avoid too he removed all obvious thorns original audiosurf added just handful new things like integration steam workshop new color schemes new gameplay mode it’s not enough entice me switch from original sequel 
2870,https://store.steampowered.com/app/2870/,X Rebirth,,"4,993",40.0,,,2013年11月15日,Egosoft,8.0,88.0,"['模拟', '太空', '科幻', '动作', '太空模拟', '沙盒', '单人', '开放世界', '经济', '贸易', '策略', '氛围', '可模组化', '探索', '冒险', '好评原声音轨', '管理']",https://www.metacritic.com/game/pc/x-rebirth?ftag=MCD-06-10aaa1f,33.0,3.2,33.42857142857143,top off growing tower gripes navigation around space rebirth astounding hassle no matter what happens stability patches poor controls awful interface dull pacing ensure x rebirth will remain unpleasant all most forgiving die-hard space x: rebirth will get better over time anyone who’s open-minded enough look past branding see may even find many hours entertainment can fathom some good ideas about offering players more accessibility saga surely needed some they soon get lost utter complete mess unfinished mechanics bugs sadly x rebirth long story short: current state x rebirth just sad affair patches may stop glitches i think space sim far beyond somewhere mess x know like it: smaller prettier solid foundation problems like bugs bad design decisions all ambition goes down drain 
1096410,https://store.steampowered.com/app/1096410/,Vampire: The Masquerade - Coteries of New York,,52,71.0,944,72.0,2019年12月11日,Draw Distance,,70.0,"['独立', '视觉小说', '吸血鬼', '互动小说', '剧情丰富', '角色扮演', '黑暗', '氛围', '记叙', '叙事', '选择取向', '恐怖']",https://www.metacritic.com/game/pc/vampire-the-masquerade---coteries-of-new-york?ftag=MCD-06-10aaa1f,70.0,7.4,71.71428571428571,i’d recommend i was completely caught up world laid before me was reminded just how much i had loved vampire bloodlines (and did what i suspect was really meant do which drum up greater desire new game) i’m hoping coteries first modern step forward ip long overdue mass recognition vampire: masquerade fans will enjoy fans vampire fiction general might want give whirl easy introduction awesome universe exploring appreciating visual novel writing good one shouldn’t tiresome luck future patches updates will address these minor concerns because coteries new york something well worth sinking one’s fangs into vampire: masquerade – coteries new york left me feeling hungry certainly well-written truncated story doesn’t quite do complex captivating world justice if you’re dedicated devotee coteries new york solid appetizer you’ll have wait until next year something truly sink your fangs into vampire: masquerade - coteries new york entertaining visual novel good style few real choices world darkness marks return videogame scene simple yet intriguing visual novel not most memorable story about vampires despite being low budget definitely has good vibes i went into really expecting like – i did most part end i couldnt get past odd tone feeling was penned by someone who didnt actually respect source material wanted write self-aware parody 
31170,https://store.steampowered.com/app/31170/,Tales of Monkey Island Complete Pack,79.0,12,100.0,410,88.0,2009年7月7日,Telltale,,50.0,"['冒险', '指向 & 点击', '喜剧', '海盗', '剧集', '解谜', '单人', '角色扮演', '欢乐', '剧情丰富', '好评原声音轨', '经典', '非主流经典', '怀旧']",https://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal?ftag=MCD-06-10aaa1f,79.0,7.8,82.14285714285714,whether or not youve ever experienced monkey islands ridiculous puzzles eccentric characters great opportunity explore world adventure gaming difficulty problem-solving youre tasked perfectly if do get stuck very subtle hint system may all need help along never feel overwhelmed gameplay doesnt become tedious or frustrating can other adventure games i dare say best title telltale released so far easier than classics not without difficulty we got properly stuck once found rest mildly challenging sept 2009 p112 new monkey island play if dig series play if dig telltales other stuff play if dig adventure games general if youre still saying genres dead here now 2009 youre just plain wrong probably fight like dairy farmer all together tales screaming title which appeals players older generation who played other monkey island games short good adventure! theres enough skill display suggest these tales might actually worth telling sept 2009 p99 
389140,https://store.steampowered.com/app/389140/,Horizon Chase Turbo,76.0,79,94.0,"2,140",95.0,2018年5月15日,Aquiris Game Studio,11.0,70.0,"['竞速', '休闲', '独立', '体育', '街机', '动作', '怀旧', '本地多人', '好评原声音轨', '4 人本地', '分屏', '本地合作', '单人', '90 年代', '彩色']",https://www.metacritic.com/game/pc/horizon-chase-turbo?ftag=MCD-06-10aaa1f,76.0,8.6,75.28571428571429,combining same kind fast-paced fun worked so well years ago progression model horizon chase turbo exactly kind arcade-inspired racing industry has needed horizon chase turbo throwback racer those who want race odds at all times constantly starting at back pack aggressive ai opposition exaggerated physics system require nothing less than pure skill tremendous luck if players want get close first place any races at same time generous progression system controls mean can get quite far before need start being perfect local multiplayer excellent presentation tow horizon chase turbo must-have those who dearly miss old racing games tribute arcade racing games 90s will have simply what is: retro experience present worth horizon chase turbo decent arcade racing which knows exactly which target group focusing if feel belong target group then should give chance hands-down despite difficulty i’ve been having quite bit fun horizon chase turbo certainly does feel like from they were known being quite difficult anyway selection cars tracks quite nice it’s all wrapped up beautiful visual style so if want take trip down memory lane at lightning speeds i’d definitely suggest giving try just don’t throw your controller at screen minimalistic pretty arcade racer rooted lotus out run other classics while i enjoyed my time horizon chase turbo i wished was arcade instead something play at home part arcade appeal was always seeing how long i could get quarter — having unlimited access such thing puts new light reveals content was never meant 
